OGLE-BLG-HB-0373 RG 18  1 11.08 -27  1 45.0 BLG511.32.30     BLG232.3.140385                 OGLE-BLG-ELL-016350           
OGLE-BLG-HB-0374 RG 18  1 11.70 -29 53 15.1 BLG513.15.28015  BLG189.5.39420  BUL_SC38_107020 OGLE-BLG-ELL-016358           
OGLE-BLG-HB-0375 RG 18  1 12.35 -27 46  6.8 BLG511.07.34501  BLG224.7.148706                 OGLE-BLG-ELL-016373           
OGLE-BLG-HB-0376 RG 18  1 16.86 -27  2 29.4 BLG511.31.85438  BLG232.3.91115                  OGLE-BLG-ELL-016431           
OGLE-BLG-HB-0377 RG 18  1 17.12 -30 57 48.9 BLG514.24.8691   BLG174.4.171761                 OGLE-BLG-ELL-016437           
OGLE-BLG-HB-0378 RG 18  1 18.53 -30 53 48.6 BLG514.24.18644  BLG183.1.64731                  OGLE-BLG-ELL-016451           
OGLE-BLG-HB-0379 RG 18  1 19.35 -28 59 33.9 BLG512.06.203125 BLG207.7.63344  BUL_SC30_258804 OGLE-BLG-ELL-016460           
OGLE-BLG-HB-0380 RG 18  1 20.33 -29 41 37.5 BLG513.23.123901 BLG105.8.175152 BUL_SC38_326260 OGLE-BLG-ELL-016475           
OGLE-BLG-HB-0381 RG 18  1 27.30 -30 27 44.0 BLG514.31.152763 BLG183.4.89205                  OGLE-BLG-ELL-016568           
OGLE-BLG-HB-0382 RG 18  1 29.00 -28  9  9.9 BLG512.31.171269 BLG216.6.189800                 OGLE-BLG-ELL-016589           
OGLE-BLG-HB-0383 RG 18  1 29.17 -29 45  8.2 BLG513.23.81902  BLG105.8.47328  BUL_SC38_490847 OGLE-BLG-ELL-016592           
OGLE-BLG-HB-0384 RG 18  1 32.00 -28 25 35.9 BLG512.23.142963 BLG216.7.34     BUL_SC30_559393 OGLE-BLG-ELL-016627           
OGLE-BLG-HB-0385 RG 18  1 37.08 -28 14 39.0 BLG512.31.108136 BLG216.6.69865                  OGLE-BLG-ELL-016694           
OGLE-BLG-HB-0386 RG 18  1 37.67 -27 22 41.2 BLG511.23.30265  BLG233.8.7412                   OGLE-BLG-ELL-016702           
OGLE-BLG-HB-0387 RG 18  1 37.86 -31 57 46.5 BLG515.31.109592 BLG166.2.27401                  OGLE-BLG-ECL-256235           
OGLE-BLG-HB-0388 RG 18  1 38.38 -27 30 24.4 BLG511.14.67657  BLG224.5.46526                  OGLE-BLG-ELL-016717           
OGLE-BLG-HB-0389 RG 18  1 38.76 -27 41  4.1                  BLG224.6.47114                  OGLE-BLG-ELL-016720           
OGLE-BLG-HB-0390 RG 18  1 39.18 -28 44 52.3 BLG512.14.142876 BLG207.6.217065 BUL_SC30_502125 OGLE-BLG-ELL-016726           
OGLE-BLG-HB-0391 RG 18  1 45.08 -30 26 24.7 BLG513.06.37409  BLG183.4.104431                 OGLE-BLG-ELL-016800           
OGLE-BLG-HB-0392 RG 18  1 54.64 -29 28 49.1 BLG513.31.2625   BLG105.2.191985                 OGLE-BLG-ELL-016914           
OGLE-BLG-HB-0393 RG 18  1 56.25 -28 32 27.7 BLG512.23.12654  BLG216.8.85235  BUL_SC31_111308 OGLE-BLG-ELL-016939           
OGLE-BLG-HB-0394 RG 18  1 56.70 -29 18  9.0 BLG513.31.19299  BLG105.4.7805   BUL_SC30_583078 OGLE-BLG-ELL-016946           
OGLE-BLG-HB-0395 RG 18  1 57.33 -29  9  4.6 BLG512.06.11892  BLG207.8.31087                  OGLE-BLG-ELL-016951           
OGLE-BLG-HB-0396 RG 18  2  1.40 -29 36 18.6                  BLG105.2.13546  BUL_SC1_168257  OGLE-BLG-ELL-016996           
OGLE-BLG-HB-0397 RG 18  2  1.92 -30 34  1.3 BLG514.31.19303  BLG184.6.104965                 OGLE-BLG-ELL-017003           
OGLE-BLG-HB-0398 RG 18  2  5.09 -31 54 28.1 BLG515.31.7582   BLG166.2.151216                 OGLE-BLG-ELL-017044           
OGLE-BLG-HB-0399 RG 18  2  6.40 -31 51 20.9 BLG515.31.12240  BLG166.2.206172                 OGLE-BLG-ELL-017059           
OGLE-BLG-HB-0400 RG 18  2 21.59 -28 45 16.2 BLG512.13.142334 BLG207.6.248116 BUL_SC31_265457 OGLE-BLG-ELL-017226           
OGLE-BLG-HB-0401 RG 18  2 21.75 -28 50 59.3 BLG512.13.118817 BLG207.6.50256  BUL_SC31_252781 OGLE-BLG-ELL-017227           
OGLE-BLG-HB-0402 RG 18  2 21.98 -29 27  5.1 BLG513.30.80798  BLG105.3.30514                  OGLE-BLG-ELL-017230           
OGLE-BLG-HB-0403 RG 18  2 25.45 -27 46  6.8 BLG511.05.84623  BLG224.2.140204                 OGLE-BLG-ELL-017272           
OGLE-BLG-HB-0404 RG 18  2 34.60 -28 27 59.3 BLG512.22.19435  BLG216.8.235998 BUL_SC31_523380 OGLE-BLG-ELL-017361           
OGLE-BLG-HB-0405 RG 18  2 34.94 -28 12 34.1 BLG512.30.12878  BLG216.6.173506 BUL_SC31_587660 OGLE-BLG-ELL-017363           
OGLE-BLG-HB-0406 RG 18  2 35.30 -29 14 27.3 BLG513.30.32134  BLG105.4.105974                 OGLE-BLG-ELL-017368           
OGLE-BLG-HB-0407 RG 18  2 41.04 -30 56 31.8 BLG514.22.12022  BLG184.8.25768                  OGLE-BLG-ELL-017441           
OGLE-BLG-HB-0408 RG 18  2 41.33 -27 54 20.8 BLG511.04.153335 BLG224.1.152790                 OGLE-BLG-ELL-017446           
OGLE-BLG-HB-0409 RG 18  2 46.49 -27 12 18.3 BLG511.21.123339 BLG233.2.54516                  OGLE-BLG-ELL-017496           
OGLE-BLG-HB-0410 RG 18  2 48.49 -28  7 39.3 BLG512.29.204889 BLG216.4.25                     OGLE-BLG-ECL-268897           
OGLE-BLG-HB-0411 RG 18  2 48.94 -29 56  3.0 BLG513.12.145770 BLG189.3.228449 BUL_SC1_640108  OGLE-BLG-ELL-017527           
OGLE-BLG-HB-0412 RG 18  3  2.42 -32 30 15.4 BLG515.12.120980 BLG159.7.108246                 OGLE-BLG-ELL-017678           
OGLE-BLG-HB-0413 RG 18  3  6.66 -27 56 34.5 BLG511.04.50390  BLG224.1.106584                 OGLE-BLG-ELL-017728           
OGLE-BLG-HB-0414 RG 18  3 10.27 -28 56  6.8 BLG512.04.103116 BLG207.2.154279 BUL_SC32_23309  OGLE-BLG-ELL-017766           
OGLE-BLG-HB-0415 RG 18  3 15.68 -30 31 38.4 BLG514.29.60494  BLG184.6.206971 BUL_SC45_71     OGLE-BLG-ELL-017823           
OGLE-BLG-HB-0416 RG 18  3 16.09 -33 59 16.5 BLG516.04.86174  BLG136.4.36548                  OGLE-BLG-ELL-017829           
OGLE-BLG-HB-0417 RG 18  3 20.31 -27 39 57.8 BLG511.12.20     BLG225.6.61                     OGLE-BLG-ELL-017873           
OGLE-BLG-HB-0418 RG 18  3 26.16 -28 47 22.6 BLG512.11.196210 BLG207.3.166335 BUL_SC32_267361 OGLE-BLG-ELL-017920           
OGLE-BLG-HB-0419 RG 18  3 28.36 -31 40 49.8 BLG514.04.6      BLG167.5.43578                  OGLE-BLG-ELL-017948           
OGLE-BLG-HB-0420 RG 18  3 28.50 -28 24  1.3 BLG512.20.210953 BLG216.2.96166  BUL_SC32_542731 OGLE-BLG-ELL-017951           
OGLE-BLG-HB-0421 RG 18  3 29.57 -28  8 55.9 BLG512.28.195990 BLG216.3.230988                 OGLE-BLG-ELL-017958           
OGLE-BLG-HB-0422 RG 18  3 34.23 -30 33 10.5                  BLG184.3.99233  BUL_SC45_171485 OGLE-BLG-ELL-018001           
OGLE-BLG-HB-0423 RG 18  3 38.44 -28 27 14.4 BLG512.20.144064 BLG216.1.214527 BUL_SC32_542682 OGLE-BLG-ELL-018045           
OGLE-BLG-HB-0424 RG 18  3 44.13 -28 45 52.6 BLG512.11.136645 BLG207.3.183171 BUL_SC32_661448 OGLE-BLG-ELL-018101           
OGLE-BLG-HB-0425 RG 18  3 49.18 -28 24 51.6 BLG512.20.93831  BLG216.2.47998  BUL_SC32_736492 OGLE-BLG-ELL-018173           
OGLE-BLG-HB-0426 RG 18  3 49.58 -29 17 29.6 BLG513.28.65966  BLG196.5.31331                  OGLE-BLG-ELL-018177           
OGLE-BLG-HB-0427 RG 18  3 52.29 -27 12 56.3 BLG511.20.71451  BLG233.2.101590                 OGLE-BLG-ELL-018203           
OGLE-BLG-HB-0428 RG 18  3 52.39 -28 36 31.6 BLG512.20.56932  BLG208.5.184903 BUL_SC32_698915 OGLE-BLG-ECL-280517           
OGLE-BLG-HB-0429 RG 18  3 59.41 -32 11 46.2 BLG515.20.71826  BLG159.4.96502                  OGLE-BLG-ELL-018282           
OGLE-BLG-HB-0430 RG 18  4  7.64 -28 52 27.8 BLG512.11.4958   BLG208.6.8210   BUL_SC2_107074  OGLE-BLG-ELL-018376           
OGLE-BLG-HB-0431 RG 18  4  8.60 -30 53 40.9 BLG514.20.14664  BLG184.1.61117                  OGLE-BLG-ELL-018379           
OGLE-BLG-HB-0432 RG 18  4  9.73 -28 16 40.1 BLG512.27.176438 BLG217.6.28     BUL_SC35_27275  OGLE-BLG-ELL-018392           
OGLE-BLG-HB-0433 RG 18  4 12.47 -27  0 28.9 BLG511.27.151042 BLG234.6.129765                 OGLE-BLG-ECL-284114           
OGLE-BLG-HB-0434 RG 18  4 12.97 -27  1 15.2 BLG511.27.151073 BLG234.6.129769                 OGLE-BLG-ELL-018424           
OGLE-BLG-HB-0435 RG 18  4 13.04 -30 56  1.0 BLG514.20.10720  BLG184.1.24918                  OGLE-BLG-ELL-018425           
OGLE-BLG-HB-0436 RG 18  4 13.43 -28 42  4.0 BLG512.10.206486 BLG208.5.15484  BUL_SC2_344860  OGLE-BLG-ELL-018429           
OGLE-BLG-HB-0437 RG 18  4 18.60 -28 31 25.7 BLG512.19.189476 BLG217.8.67353  BUL_SC2_386621  OGLE-BLG-ELL-018489           
OGLE-BLG-HB-0438 RG 18  4 24.33 -28 13 13.9 BLG512.27.122986 BLG217.6.78671  BUL_SC35_244269 OGLE-BLG-ELL-018565           
OGLE-BLG-HB-0439 RG 18  4 26.83 -27 16 54.4 BLG511.19.59905  BLG234.8.208512                 OGLE-BLG-ELL-018592           
OGLE-BLG-HB-0440 RG 18  4 33.84 -27  5 57.7 BLG511.19.96523  BLG234.6.30152                  OGLE-BLG-ELL-018669           
OGLE-BLG-HB-0441 RG 18  4 37.12 -30 48 41.8 BLG514.19.98921  BLG184.1.166886                 OGLE-BLG-ELL-018704           
OGLE-BLG-HB-0442 RG 18  4 38.04 -29 50  6.1 BLG513.19.37546  BLG190.4.120741 BUL_SC46_259354 OGLE-BLG-ECL-288914           
OGLE-BLG-HB-0443 RG 18  4 38.69 -29  2 25.2 BLG512.02.80547  BLG208.8.211364 BUL_SC2_480945  OGLE-BLG-ELL-018716           
OGLE-BLG-HB-0444 RG 18  4 47.37 -27 23 49.5 BLG511.09.191255 BLG234.8.37953                  OGLE-BLG-ELL-018795           
OGLE-BLG-HB-0445 RG 18  4 50.15 -26 36  8.2 BLG646.01.90391  BLG241.7.48217                  OGLE-BLG-ELL-018824           
OGLE-BLG-HB-0446 RG 18  4 54.81 -30  3  1.0 BLG513.09.100175 BLG190.3.13952  BUL_SC46_357306 OGLE-BLG-ELL-018873           
OGLE-BLG-HB-0447 RG 18  5  0.39 -32 33 51.8 BLG515.10.2719   BLG160.7.7273                   OGLE-BLG-ELL-018937           
OGLE-BLG-HB-0448 RG 18  5 11.31 -25 59 29.4 BLG646.18.15485  BLG249.7.109683                 OGLE-BLG-ELL-019058           
OGLE-BLG-HB-0449 RG 18  5 12.39 -26  7  4.8 BLG646.18.2576   BLG249.8.90824                  OGLE-BLG-ELL-019074           
OGLE-BLG-HB-0450 RG 18  5 13.51 -27 31 55.4 BLG511.09.62065  BLG225.4.37093  BUL_SC36_218270 OGLE-BLG-ELL-019087           
OGLE-BLG-HB-0451 RG 18  5 22.39 -32 33 25.6 BLG515.09.63976  BLG160.7.16735                  OGLE-BLG-ELL-019183           
OGLE-BLG-HB-0452 RG 18  5 22.66 -26 48 10.4 BLG511.26.31929  BLG241.8.19346                  OGLE-BLG-ELL-019186           
OGLE-BLG-HB-0453 RG 18  5 25.68 -28 20 24.6 BLG512.18.40364  BLG217.2.114395 BUL_SC36_244594 OGLE-BLG-ELL-019219           
OGLE-BLG-HB-0454 RG 18  5 32.59 -28 37 10.9 BLG512.09.44942  BLG208.4.134101 BUL_SC33_516004 OGLE-BLG-ELL-019294           
OGLE-BLG-HB-0455 RG 18  5 34.79 -31  0 55.3 BLG514.18.3189   BLG176.5.104583                 OGLE-BLG-ELL-019317           
OGLE-BLG-HB-0456 RG 18  5 36.62 -27  8 23.7 BLG511.17.185394 BLG234.2.210676                 OGLE-BLG-ELL-019340           
OGLE-BLG-HB-0457 RG 18  5 37.52 -31  5  6.7 BLG514.09.29880  BLG176.5.19219                  OGLE-BLG-ELL-019352           
OGLE-BLG-HB-0458 RG 18  5 42.20 -30 58 38.3 BLG514.18.7811   BLG176.5.153681                 OGLE-BLG-ELL-019405           
OGLE-BLG-HB-0459 RG 18  5 45.24 -25 52 48.4 BLG646.17.51308  BLG249.6.72853                  OGLE-BLG-ELL-019439           
OGLE-BLG-HB-0460 RG 18  5 45.27 -29 23  9.7 BLG520.16.108859 BLG196.3.166149                 OGLE-BLG-ELL-019440           
OGLE-BLG-HB-0461 RG 18  5 53.82 -26 18 42.3 BLG646.08.11855  BLG241.5.78382                  OGLE-BLG-ELL-019548           
OGLE-BLG-HB-0462 RG 18  6  5.25 -26 55 41.5 BLG518.15.150517 BLG234.4.40815                  OGLE-BLG-ELL-019668           
OGLE-BLG-HB-0463 RG 18  6  6.56 -27  6 53.8 BLG518.07.174795 BLG234.2.233726                 OGLE-BLG-ELL-019679           
OGLE-BLG-HB-0464 RG 18  6  7.20 -28  2 15.3 BLG519.15.179514 BLG217.4.159190                 OGLE-BLG-ELL-019688           
OGLE-BLG-HB-0465 RG 18  6 13.44 -28 30 59.9 BLG519.07.105794 BLG217.1.89472                  OGLE-BLG-ELL-019750           
OGLE-BLG-HB-0466 RG 18  6 14.62 -29  8 37.9 BLG520.24.151353 BLG208.1.96935                  OGLE-BLG-ELL-019759           
OGLE-BLG-HB-0467 RG 18  6 16.50 -26 54 49.2 BLG518.15.114209 BLG234.4.113638                 OGLE-BLG-ELL-019779           
OGLE-BLG-HB-0468 RG 18  6 28.73 -28  2 44.9 BLG519.15.81669  BLG217.4.175590                 OGLE-BLG-ELL-019901           
OGLE-BLG-HB-0469 RG 18  6 33.85 -26 22 44.3 BLG518.32.2382   BLG241.3.177142                 OGLE-BLG-ELL-019958           
OGLE-BLG-HB-0470 RG 18  6 36.71 -28  2 17.2 BLG519.15.33202  BLG217.4.183638                 OGLE-BLG-ELL-019979           
OGLE-BLG-HB-0471 RG 18  6 39.26 -27 39 30.5 BLG519.32.11     BLG226.6.109355 BUL_SC18_66     OGLE-BLG-ELL-019998           
OGLE-BLG-HB-0472 RG 18  6 46.40 -25 41 59.8 BLG580.14.138337 BLG249.4.77151                  OGLE-BLG-ELL-020066           
OGLE-BLG-HB-0473 RG 18  6 56.46 -25 56 35.2 BLG580.06.107046 BLG249.2.174498                 OGLE-BLG-ELL-020170           
OGLE-BLG-HB-0474 RG 18  6 59.55 -26 57 45.0 BLG518.14.103756 BLG235.6.204748 BUL_SC18_350997 OGLE-BLG-ELL-020199           
OGLE-BLG-HB-0475 RG 18  6 59.57 -27 15 21.7 BLG518.06.111957 BLG235.7.22951  BUL_SC18_290679 OGLE-BLG-ELL-020200           
OGLE-BLG-HB-0476 RG 18  7  8.58 -26 28 55.0 BLG518.23.81976  BLG241.3.41468                  OGLE-BLG-ELL-020284           
OGLE-BLG-HB-0477 RG 18  7 10.38 -25 42  7.3 BLG580.14.14755  BLG249.4.97493                  OGLE-BLG-ELL-020303           
OGLE-BLG-HB-0478 RG 18  7 21.50 -28  5 29.3 BLG519.14.26453  BLG218.5.79519                  OGLE-BLG-ELL-020401           
OGLE-BLG-HB-0479 RG 18  7 44.98 -26  5 53.2 BLG580.05.46818  BLG250.8.174739                 OGLE-BLG-ELL-020592           
OGLE-BLG-HB-0480 RG 18  7 48.60 -25 27 41.8 BLG580.22.51018  BLG257.7.18287                  OGLE-BLG-ELL-020628           
OGLE-BLG-HB-0481 RG 18  7 52.13 -26 26 12.0 BLG518.30.34737  BLG242.6.142408                 OGLE-BLG-ELL-020655           
OGLE-BLG-HB-0482 RG 18  7 52.30 -29 17 36.5 BLG520.13.126671 BLG197.4.25461                  OGLE-BLG-ELL-020658           
OGLE-BLG-HB-0483 RG 18  7 57.68 -27 11 16.2 BLG518.05.26171  BLG235.2.51882  BUL_SC19_291399 OGLE-BLG-ELL-020711           
OGLE-BLG-HB-0484 RG 18  8  6.05 -29 18 21.6 BLG520.13.29233  BLG197.4.32203                  OGLE-BLG-ELL-020778           
OGLE-BLG-HB-0485 RG 18  8  9.69 -34 17 49.0 BLG597.13.61149                                  OGLE-BLG-ELL-020811           
OGLE-BLG-HB-0486 RG 18  8 12.20 -33  3  9.1 BLG588.13.75428  BLG154.7.113142                 OGLE-BLG-ELL-020832           
OGLE-BLG-HB-0487 RG 18  8 19.77 -29 39 16.0 BLG520.04.161787 BLG197.1.192563                 OGLE-BLG-ELL-020890           
OGLE-BLG-HB-0488 RG 18  8 33.64 -29 27 51.9 BLG520.12.93611  BLG198.6.6051                   OGLE-BLG-ELL-021024           
OGLE-BLG-HB-0489 RG 18  8 56.25 -28 44 23.5 BLG520.29.24441                                  OGLE-BLG-ECL-331508           
OGLE-BLG-HB-0490 RG 18  9  6.24 -28  4 23.5 BLG519.11.119229 BLG218.4.98821                  OGLE-BLG-ELL-021247           
OGLE-BLG-HB-0491 RG 18  9 17.64 -28 34 51.0 BLG519.03.42747  BLG219.8.27                     OGLE-BLG-ELL-021322           
OGLE-BLG-HB-0492 RG 18  9 24.09 -26 31 51.8 BLG518.20.29618  BLG242.2.211027 BUL_SC42_578242 OGLE-BLG-ELL-021389           
OGLE-BLG-HB-0493 RG 18  9 35.97 -26  6 24.7 BLG580.02.90355  BLG250.1.200210 BUL_SC16_127156 OGLE-BLG-ELL-021483           
OGLE-BLG-HB-0494 RG 18  9 37.86 -27 28  5.1 BLG519.27.175996 BLG227.5.180944                 OGLE-BLG-ELL-021499           
OGLE-BLG-HB-0495 RG 18  9 37.94 -29 11 21.1 BLG520.20.4166   BLG198.5.193819                 OGLE-BLG-ELL-021500           
OGLE-BLG-HB-0496 RG 18  9 39.34 -26 25 35.5 BLG518.27.82253  BLG242.3.170836 BUL_SC16_52736  OGLE-BLG-ELL-021510           
OGLE-BLG-HB-0497 RG 18  9 45.79 -27 42 47.4 BLG519.19.136907 BLG227.2.195528                 OGLE-BLG-ELL-021555           
OGLE-BLG-HB-0498 RG 18  9 57.27 -27 35  6.9 BLG519.27.55931  BLG227.3.137955                 OGLE-BLG-ELL-021649           
OGLE-BLG-HB-0499 RG 18 10  0.86 -26  6  5.8 BLG580.02.3782   BLG251.8.154258 BUL_SC16_307413 OGLE-BLG-ELL-021673           
OGLE-BLG-HB-0500 RG 18 10 15.31 -29 40  4.7 BLG520.02.18811  BLG198.1.107310                 OGLE-BLG-ELL-021775           
OGLE-BLG-HB-0501 RG 18 10 19.95 -25 41 18.8 BLG580.09.106678 BLG251.5.109117                 OGLE-BLG-ELL-021805           
OGLE-BLG-HB-0502 RG 18 10 38.98 -26  9 54.2 BLG518.26.72402  BLG251.8.77549  BUL_SC17_92824  OGLE-BLG-ELL-021934           
OGLE-BLG-HB-0503 RG 18 12 11.35 -25 30  6.4 BLG545.06.103022 BLG258.1.178296                 OGLE-BLG-ELL-022531           
OGLE-BLG-HB-0504 RG 18 12 21.47 -25 54 59.6 BLG522.23.103607 BLG251.3.41925                  OGLE-BLG-ELL-022591           
OGLE-BLG-HB-0505 RG 18 15 14.69 -26 58 10.9 BLG523.27.104011 BLG238.6.179111                 OGLE-BLG-ELL-023577           
OGLE-BLG-HB-0506 MS 18 15 37.57 -24 32 11.1 BLG545.26.97331  BLG265.4.74667                                                
OGLE-BLG-HB-0507 RG 18 15 52.91 -22  4 20.8 BLG543.26.90     BLG300.8.18                     OGLE-BLG-ELL-023788           
OGLE-BLG-HB-0508 RG 18 15 56.51 -30 19 46.9 BLG525.02.10892                                  OGLE-BLG-ELL-023808           
OGLE-BLG-HB-0509 RG 18 16 10.02 -23 53 27.5                                  BUL_SC12_348719 OGLE-BLG-ELL-023895           
OGLE-BLG-HB-0510 RG 18 19 40.66 -22  9 13.3                                  BUL_SC10_83910  OGLE-BLG-ELL-024771           
OGLE-BLG-HB-0511 RG 18 19 53.16 -26 24 52.9 BLG530.28.86278  BLG246.3.109326                 OGLE-BLG-ELL-024805           
OGLE-BLG-HB-0512 RG 18 21 13.92 -22 36 52.7 BLG527.26.9245   BLG295.1.31786  BUL_SC11_253087 OGLE-BLG-ELL-025079           
